BorrowerAPR,CreditScoreRangeUpper,CurrentCreditLines,TotalInquiries,BankcardUtilization,DebtToIncomeRatio
.310320,659,10,6.000000,.970000,.310000
.180200,699,7,2.000000,.610000,.200000
.216360,659,8,5.000000,.900000,.250000
.188520,739,19,1.000000,.860000,.320000
.353560,719,2,2.000000,.430000,
.215760,699,12,6.000000,.690000,.360000
.125280,759,5,2.000000,.110000,.070000
.144940,799,13,3.000000,.720000,.210000
.204360,719,10,1.000000,.150000,.420000
.352850,759,11,10.000000,.610000,.320000
.294860,819,9,.000000,.700000,
.266810,659,13,5.000000,.920000,.420000
.360750,619,4,8.000000,.920000,.360000
.064370,859,10,20.000000,.020000,.150000
.148530,739,14,1.000000,.840000,
.353560,679,9,8.000000,.980000,.440000
.257810,759,13,6.000000,.340000,.330000
.332150,659,17,7.000000,.570000,.230000
.357970,699,8,9.000000,.350000,.340000
.171700,739,14,3.000000,.560000,.220000
.181970,699,11,2.000000,.750000,.180000
.202000,759,12,.000000,.010000,.220000
.265280,679,11,2.000000,.770000,
.357970,699,21,16.000000,.680000,.380000
.301820,699,5,1.000000,.100000,.390000
.272460,699,4,3.000000,.830000,.200000
.323930,799,7,8.000000,.460000,.270000
.224560,679,25,10.000000,.930000,.370000
.233830,659,3,1.000000,.500000,.060000
.131890,819,29,7.000000,.070000,.250000
.112960,739,13,5.000000,.490000,.250000
.209840,659,6,2.000000,.940000,.200000
.136970,739,8,1.000000,.630000,.130000
.365900,699,5,1.000000,.840000,.270000
.238720,799,14,5.000000,.420000,.200000
.215760,719,8,10.000000,.540000,.270000
.203210,719,14,.000000,.960000,.160000
.357970,679,8,6.000000,.540000,.090000
.276230,659,9,7.000000,.900000,.150000
.295100,759,4,3.000000,.580000,.230000
.199210,719,7,.000000,.850000,.120000
.339730,739,7,4.000000,.710000,
.143410,739,4,.000000,.520000,.190000
.353560,699,14,5.000000,.670000,.610000
.233830,699,7,2.000000,.920000,.130000
.266810,659,14,6.000000,.450000,
.144530,779,20,3.000000,.200000,.270000
.173590,779,10,5.000000,.060000,.300000
.126910,739,8,2.000000,.350000,.280000
.302850,739,12,8.000000,.310000,.210000
.112960,719,22,6.000000,.860000,.160000
.160560,739,7,1.000000,.670000,.060000
.143480,799,14,5.000000,.700000,.080000
.357970,659,2,3.000000,.880000,.100000
.156290,779,17,3.000000,.500000,.230000
.177540,759,13,1.000000,.570000,.260000
.164870,719,7,4.000000,.390000,.150000
.079220,759,10,5.000000,.790000,.290000
.247580,759,11,5.000000,.500000,.270000
.227730,679,16,.000000,.800000,.510000
.081910,739,8,2.000000,.110000,.220000
.332150,699,12,6.000000,.820000,.360000
.272850,719,10,2.000000,.400000,.300000
.189900,699,10,12.000000,.410000,.310000
.168030,759,12,3.000000,.400000,.200000
.226930,759,10,3.000000,.350000,.130000
.223620,679,6,3.000000,1.000000,.130000
.295100,759,12,1.000000,.810000,.280000
.207050,739,12,2.000000,.710000,.310000
.153240,719,10,2.000000,.470000,.150000
.144530,779,16,8.000000,.280000,.090000
.242460,759,6,4.000000,.000000,.150000
.163240,739,30,4.000000,.790000,.290000
.234620,739,8,3.000000,.570000,.240000
.356430,699,1,.000000,.000000,.170000
.192360,679,8,1.000000,.530000,.110000
.183100,779,8,5.000000,.100000,.070000
.323330,659,7,.000000,.750000,.140000
.357970,719,13,5.000000,.810000,
.183160,739,3,1.000000,.000000,.280000
.188370,699,10,5.000000,.740000,.190000
.295100,699,6,2.000000,.690000,.200000
.319400,699,15,.000000,.710000,.240000
.206260,679,14,3.000000,.990000,.350000
.351320,719,5,5.000000,.710000,.120000
.357970,719,7,2.000000,.910000,.370000
.292540,659,6,3.000000,.900000,.240000
.079900,819,14,4.000000,.210000,.160000
.200650,719,9,10.000000,.450000,
.353560,719,5,4.000000,.770000,.650000
.162940,739,15,1.000000,.490000,.260000
.374530,659,7,.000000,1.000000,.270000
.357970,699,11,6.000000,.550000,.300000
.210250,699,7,.000000,.590000,.390000
.200810,719,9,9.000000,.830000,.120000
.127820,779,10,3.000000,.040000,
.171600,739,7,1.000000,.900000,.160000
.132500,819,9,5.000000,.100000,.040000
.193230,739,8,1.000000,.390000,.300000
.169690,719,20,3.000000,.850000,.310000
.148570,739,23,6.000000,.750000,.410000
.188520,779,16,2.000000,.460000,.260000
.295100,699,4,2.000000,.670000,
.093330,819,8,.000000,.220000,.140000
.181360,799,7,1.000000,.960000,.190000
.227730,699,6,1.000000,.740000,.430000
.247580,759,10,3.000000,.530000,.190000
.289740,739,5,5.000000,.150000,.280000
.294640,639,10,10.000000,.190000,.210000
.324360,679,17,5.000000,.970000,.390000
.391530,659,4,2.000000,.000000,.180000
.156290,719,12,3.000000,.730000,.330000
.227730,699,13,4.000000,.600000,.310000
.252790,679,8,10.000000,.930000,.330000
.176110,739,8,2.000000,.770000,.290000
.225490,699,11,4.000000,.000000,.210000
.124270,739,14,5.000000,.150000,.150000
.254240,739,15,1.000000,.990000,.240000
.142060,779,9,8.000000,.220000,.180000
.269170,679,19,7.000000,.220000,.250000
.200530,779,18,11.000000,.150000,.320000
.193640,779,9,.000000,.180000,.220000
.187870,779,6,.000000,.160000,
.187510,659,3,4.000000,.940000,.110000
.268770,659,7,5.000000,.980000,.290000
.272460,679,15,7.000000,.170000,.590000
.148160,699,12,5.000000,.780000,.240000
.237180,719,13,6.000000,.290000,.220000
.352440,679,7,9.000000,.160000,
.348870,659,9,4.000000,.990000,.340000
.126910,659,9,.000000,.900000,.140000
.268550,659,21,4.000000,.700000,.460000
.302850,659,5,1.000000,.310000,.140000
.218200,659,1,2.000000,1.000000,.190000
.191960,679,5,2.000000,.390000,
.145280,699,9,.000000,.840000,.210000
.222830,679,12,4.000000,.770000,.460000
.356430,699,3,1.000000,.520000,.460000
.230980,679,6,7.000000,.000000,.030000
.251020,719,12,2.000000,.680000,.310000
.133010,719,10,.000000,.840000,.240000
.137340,739,12,2.000000,.660000,.330000
.163610,699,7,4.000000,.150000,.150000
.357970,719,3,1.000000,.280000,.290000
.147510,719,10,5.000000,.730000,.210000
.222420,659,7,2.000000,.950000,.230000
.160560,799,4,3.000000,.020000,.150000
.125110,799,7,.000000,.070000,.200000
.193300,759,5,11.000000,.180000,.110000
.357970,719,2,6.000000,.940000,.040000
.125280,779,12,.000000,.280000,.250000
.193640,799,7,.000000,.530000,.260000
.171740,719,12,.000000,.590000,.270000
.203580,699,4,2.000000,.140000,.120000
.256250,679,10,4.000000,.710000,.270000
.254860,679,22,9.000000,.660000,.210000
.274670,679,8,2.000000,.760000,.160000
.117660,679,5,2.000000,.920000,.120000
.152230,699,10,3.000000,.870000,.330000
.094340,739,8,1.000000,.720000,.270000
.345770,679,14,1.000000,.970000,.280000
.074390,759,20,3.000000,.490000,.990000
.135240,739,9,1.000000,.360000,.220000
.142430,779,7,4.000000,.480000,.430000
.295370,639,12,15.000000,.740000,.420000
.193280,799,7,1.000000,.360000,.190000
.185550,679,8,3.000000,.870000,.230000
.127820,799,9,2.000000,.400000,.290000
.346210,659,1,7.000000,.950000,.460000
.171380,699,21,3.000000,.940000,.340000
.223380,679,8,10.000000,.290000,.070000
.176010,679,7,8.000000,.770000,.190000
.222420,679,24,4.000000,.510000,.250000
.085910,819,12,4.000000,.580000,.090000
.140300,759,15,3.000000,.960000,.520000
.195000,719,8,4.000000,.380000,.140000
.274670,679,3,1.000000,.000000,
.125280,719,5,2.000000,.900000,.180000
.239390,659,6,4.000000,.980000,.160000
.184790,679,9,6.000000,.860000,.260000
.332860,699,13,8.000000,.790000,.410000
.323330,659,8,2.000000,.000000,.120000
.242820,659,31,6.000000,.430000,.160000
.268870,699,18,10.000000,.550000,.320000
.164990,739,10,1.000000,.560000,.410000
.268770,719,4,3.000000,.210000,.070000
.203980,679,8,24.000000,.680000,.180000
.339730,679,5,4.000000,.000000,
.351320,699,5,7.000000,.280000,
.097360,759,22,8.000000,.630000,.220000
.157970,739,9,1.000000,.590000,.730000
.074390,759,14,6.000000,.100000,.340000
.192360,699,19,4.000000,.570000,.110000
.126910,699,8,5.000000,.700000,.150000
.352850,699,23,2.000000,.970000,.390000
.202680,679,27,.000000,.770000,.370000
.063270,819,15,3.000000,.080000,.170000
.250130,779,11,8.000000,.440000,.430000
.144530,779,20,3.000000,.390000,.320000
.182140,779,17,3.000000,.580000,.440000
.183160,719,14,6.000000,.360000,.260000
.120810,759,7,3.000000,.510000,.170000
.305320,679,10,13.000000,.650000,.180000
.233180,699,12,2.000000,.890000,.270000
.097360,859,8,2.000000,.150000,.150000
.187510,759,10,4.000000,.310000,
.221400,719,7,3.000000,.810000,
.330400,619,3,9.000000,.000000,.080000
.295100,679,8,2.000000,.700000,.530000
.132270,799,11,3.000000,.290000,.350000
.116950,819,9,6.000000,.700000,.200000
.358380,619,13,1.000000,.660000,.230000
.171510,679,16,5.000000,.860000,.320000
.238470,659,5,7.000000,.890000,.200000
.293410,679,10,4.000000,.940000,.440000
.149650,739,18,3.000000,.860000,.260000
.356430,659,12,12.000000,.700000,.150000
.189650,679,13,6.000000,.890000,.290000
.126260,699,22,8.000000,.280000,.100000
.196450,719,17,2.000000,.700000,.340000
.098260,799,9,.000000,.370000,.180000
.268770,759,11,8.000000,.240000,.390000
.357970,699,2,11.000000,.810000,.080000
.323930,679,11,3.000000,.620000,.450000
.219350,699,11,3.000000,.000000,.460000
.093330,759,10,12.000000,.180000,.170000
.239840,699,10,4.000000,.770000,.390000
.246030,679,12,7.000000,.710000,.470000
.254710,719,5,3.000000,.140000,.110000
.132270,759,10,7.000000,.070000,.100000
.221650,659,9,2.000000,.890000,.200000
.122740,779,2,1.000000,.200000,.180000
.131240,739,7,1.000000,.000000,.130000
.268550,699,11,7.000000,.800000,.140000
.131090,779,21,7.000000,.310000,.190000
.171920,759,13,1.000000,.350000,.300000
.238860,719,16,8.000000,.830000,.310000
.267030,659,15,1.000000,.700000,.280000
.357970,679,1,.000000,.000000,.060000
.202000,739,15,10.000000,.660000,.050000
.120810,759,9,.000000,.840000,.130000
.272850,739,6,2.000000,.220000,.180000
.214340,699,9,1.000000,.840000,.210000
.211560,739,19,1.000000,.560000,.410000
.252590,699,9,2.000000,.430000,.420000
.357970,699,2,1.000000,.220000,.220000
.332150,659,6,12.000000,.720000,.160000
.280780,699,5,4.000000,.540000,.350000
.134130,779,8,2.000000,.120000,.040000
.228720,719,9,2.000000,.640000,.150000
.348870,659,19,18.000000,.810000,.240000
.148160,719,20,2.000000,.960000,.230000
.173590,739,11,6.000000,.320000,.180000
.308990,679,6,3.000000,.990000,.160000
.221080,699,12,.000000,.780000,.330000
.356430,719,5,12.000000,.000000,.120000
.149650,739,19,1.000000,.570000,.370000
.232770,759,6,2.000000,.480000,.430000
.123370,719,10,3.000000,.880000,.430000
.299030,679,19,2.000000,.860000,.460000
.318480,679,10,2.000000,.980000,.120000
.325380,619,10,3.000000,.600000,.470000
.254510,739,11,15.000000,.140000,.200000
.164870,659,12,2.000000,.900000,.160000
.126370,799,15,3.000000,.170000,.220000
.180680,699,20,3.000000,.960000,.320000
.148160,739,10,6.000000,.650000,.220000
.332150,659,3,4.000000,.540000,
.332860,699,8,.000000,.960000,.300000
.335530,679,10,2.000000,.620000,.740000
.150330,679,8,1.000000,.990000,.360000
.253300,679,12,2.000000,.930000,.510000
.189900,699,11,2.000000,.820000,.200000
.166620,739,25,7.000000,.430000,.340000
.191080,719,3,1.000000,.970000,.030000
.257180,679,8,11.000000,.840000,.150000
.226930,779,17,10.000000,.440000,.290000
.330400,619,26,15.000000,.600000,.440000
.272850,679,11,3.000000,.570000,
.181830,699,12,10.000000,.490000,.330000
.200530,719,10,7.000000,.430000,.080000
.088120,739,2,1.000000,.330000,.170000
.085910,839,9,4.000000,.040000,.100000
.356430,719,9,6.000000,.080000,
.169690,699,9,5.000000,.540000,.190000
.198590,679,8,2.000000,.770000,.250000
.144460,699,14,8.000000,.370000,.140000
.215660,739,9,6.000000,.380000,.420000
.215760,659,9,7.000000,.850000,.090000
.175320,719,4,3.000000,.850000,.080000
.098370,839,11,5.000000,.170000,.140000
.317900,759,18,1.000000,.420000,.440000
.257810,779,11,.000000,.880000,.380000
.247580,739,22,3.000000,.850000,.230000
.191440,699,12,2.000000,.730000,.390000
.205240,699,14,2.000000,.540000,.260000
.215660,659,7,3.000000,.230000,.100000
.281600,679,9,7.000000,.160000,.380000
.344080,679,15,2.000000,.930000,.370000
.221400,699,11,5.000000,.610000,.280000
.265280,679,8,5.000000,.610000,
.242460,659,7,1.000000,.920000,.180000
.152600,679,9,10.000000,.600000,.170000
.357970,679,10,4.000000,.780000,.350000
.250130,719,11,5.000000,.910000,.380000
.280320,679,16,6.000000,.890000,.360000
.227730,719,34,5.000000,.220000,.560000
.211660,679,11,1.000000,.680000,.180000
.148160,679,8,3.000000,1.200000,.080000
.088820,839,2,.000000,.060000,.060000
.346300,659,8,4.000000,.960000,.360000
.203470,699,28,2.000000,.630000,.540000
.250130,699,10,9.000000,.370000,
.127160,739,9,4.000000,.450000,.140000
.153240,739,6,1.000000,1.000000,
.204620,759,12,11.000000,.280000,.510000
.286750,699,4,3.000000,.660000,.050000
.125280,779,12,5.000000,.780000,.320000
.112960,779,28,2.000000,.480000,
.288480,699,13,7.000000,.540000,.290000
.127520,779,9,2.000000,.110000,.110000
.357970,679,14,11.000000,.910000,.220000
.136970,779,11,3.000000,.220000,.170000
.149650,759,6,14.000000,.630000,.130000
.335530,659,5,4.000000,.430000,.300000
.154250,759,22,5.000000,.250000,.310000
.181970,679,8,1.000000,.970000,.160000
.181360,779,15,2.000000,.530000,.280000
.132270,739,10,.000000,.540000,.270000
.215660,719,12,2.000000,.840000,
.252590,679,3,2.000000,.680000,.170000
.079570,739,24,4.000000,.470000,.250000
.126910,739,12,11.000000,.580000,.190000
.139420,719,10,4.000000,.790000,.150000
.130520,699,0,2.000000,.000000,.010000
.144090,759,12,.000000,.800000,.230000
.346210,739,14,5.000000,.910000,
.271810,739,7,7.000000,.230000,.230000
.211150,719,11,3.000000,.560000,.330000
.103750,779,7,1.000000,.030000,.310000
.200530,719,9,9.000000,.460000,.380000
.157520,719,9,6.000000,.040000,.400000
.305320,699,6,1.000000,.000000,.140000
.288480,739,15,5.000000,.970000,.280000
.127450,719,6,1.000000,.030000,
.191440,679,10,4.000000,.480000,.220000
.234770,759,7,1.000000,.030000,.220000
.301820,659,10,4.000000,.890000,.180000
.124270,839,6,2.000000,.350000,.090000
.195460,679,3,1.000000,.000000,.050000
.204620,719,14,8.000000,.350000,
.266810,719,2,2.000000,.870000,.270000
.131380,779,13,.000000,.590000,.420000
.163240,719,11,1.000000,.180000,.310000
.195010,699,8,3.000000,.630000,.270000
.185550,739,12,8.000000,.580000,.140000
.339730,619,11,12.000000,1.080000,.430000
.136360,739,15,9.000000,.980000,.200000
.293940,739,16,2.000000,.820000,.420000
.335530,699,13,2.000000,.940000,.250000
.265280,719,8,7.000000,.640000,.220000
.268770,659,14,4.000000,.910000,.320000
.139420,779,5,4.000000,.720000,.340000
.234380,759,7,6.000000,.110000,.530000
.329580,719,7,4.000000,.690000,.280000
.288380,659,18,19.000000,1.010000,
.181360,719,14,1.000000,.460000,.130000
.175320,719,8,4.000000,.720000,.210000
.357970,719,8,2.000000,.790000,.450000
.170900,719,11,2.000000,.020000,.310000
.200530,739,13,2.000000,.370000,.190000
.225490,739,4,1.000000,.230000,.140000
.294860,759,12,5.000000,.780000,.160000
.174930,819,7,1.000000,.000000,
.357970,739,9,5.000000,.650000,.490000
.247580,739,10,5.000000,.640000,.340000
.356430,679,2,1.000000,.980000,.180000
.285530,679,7,12.000000,.410000,.380000
.127160,739,20,11.000000,.050000,.120000
.275690,739,6,10.000000,.890000,.050000
.083250,839,16,6.000000,.000000,.340000
.272850,719,5,5.000000,.450000,.160000
.115500,719,12,4.000000,.170000,.200000
.215760,699,22,5.000000,.830000,.380000
.345880,679,7,3.000000,.680000,.450000
.124000,759,7,1.000000,.050000,.080000
.176010,739,15,4.000000,.570000,.140000
.358380,639,9,11.000000,.840000,.200000
.289740,719,6,2.000000,.950000,.180000
.280320,699,12,10.000000,.000000,.120000
.246030,679,6,2.000000,.780000,.260000
.251020,719,8,3.000000,.600000,.260000
.175320,699,9,.000000,.400000,.180000
.163280,739,9,2.000000,.080000,.150000
.148810,739,20,1.000000,.620000,.300000
.344080,679,1,2.000000,.000000,.030000
.227420,699,14,3.000000,.500000,
.295100,799,16,13.000000,.400000,
.227420,679,22,4.000000,.980000,.520000
.151340,739,6,2.000000,.000000,.100000
.147510,759,11,2.000000,.370000,.320000
.147140,719,7,12.000000,.860000,
.287800,699,7,4.000000,.760000,.180000
.112960,739,7,7.000000,.180000,.050000
.357970,699,8,1.000000,.440000,.130000
.226010,719,14,4.000000,.670000,.390000
.198590,739,14,2.000000,.610000,.520000
.330840,659,5,5.000000,.810000,.100000
.356430,699,5,5.000000,.920000,.390000
.272850,799,11,8.000000,.180000,.430000
.164990,699,9,7.000000,.710000,.450000
.183160,659,7,6.000000,.090000,.120000
.318480,739,25,9.000000,.470000,.320000
.314200,739,14,.000000,.500000,.290000
.071890,819,7,3.000000,.330000,.120000
.227120,699,9,2.000000,.560000,.250000
.226010,699,13,2.000000,.760000,.310000
.158330,719,19,4.000000,.820000,.300000
.171510,719,13,2.000000,.320000,.420000
.233180,759,14,3.000000,.300000,.340000
.199210,699,11,5.000000,.810000,.130000
.184780,699,7,5.000000,.710000,.170000
.295370,679,9,1.000000,.700000,.150000
.242820,719,11,1.000000,.900000,.220000
.179690,699,11,7.000000,.760000,.180000
.274620,779,16,3.000000,.210000,
.161750,739,11,4.000000,.510000,.440000
.276100,659,7,6.000000,.900000,.160000
.198430,719,8,1.000000,.880000,.240000
.205930,779,8,4.000000,.740000,.280000
.152230,679,8,6.000000,.690000,.200000
.272570,699,6,6.000000,.920000,.230000
.353560,739,24,10.000000,.770000,.860000
.067260,859,12,3.000000,.040000,.110000
.198980,679,9,9.000000,.350000,.040000
.083250,799,11,5.000000,.250000,.210000
.292840,659,10,3.000000,.700000,.260000
.182750,719,18,4.000000,.730000,.250000
.127270,779,19,5.000000,.170000,.330000
.132270,819,11,1.000000,.170000,.330000
.203980,719,11,5.000000,.760000,.230000
.329890,719,14,6.000000,.550000,.350000
.132200,779,4,7.000000,.490000,.120000
.242460,699,4,2.000000,.530000,.220000
.176110,659,5,1.000000,.980000,.240000
.295100,679,11,7.000000,.130000,.230000
.330510,679,6,3.000000,.440000,.150000
.238720,739,11,2.000000,.750000,.210000
.374530,699,5,8.000000,1.000000,.070000
.325380,699,16,2.000000,.980000,.070000
.356430,699,18,8.000000,.840000,.350000
.356430,679,17,3.000000,.810000,.450000
.187250,699,9,1.000000,.970000,.360000
